Date,Time,long,lat,altit,press
2017-08-12 10:07:00,224.42163194444402,-22.95111231,16.77984719,801.3,929.18
2017-08-12 10:08:00,224.42232638888902,-23.00041585,16.76496273,1690.86,838.44
2017-08-12 10:09:00,224.42302083333303,-22.99452273,16.69537168,2544.03,759.32
2017-08-12 10:10:00,224.423715277778,-22.988566600000002,16.62066965,3107.49,710.36
2017-08-12 10:11:00,224.42440972222198,-23.00958548,16.53933398,3754.51,657.34
2017-08-12 10:12:00,224.42510416666698,-23.03456482,16.45520562,4401.86,607.33
2017-08-12 10:13:00,224.425798611111,-23.05966474,16.37063676,5048.7,560.3
2017-08-12 10:14:00,224.426493055556,-23.08488208,16.28581953,5690.9,516.64
2017-08-12 10:15:00,224.4271875,-23.110612200000002,16.19933806,6335.24,475.7
2017-08-12 10:16:00,224.427881944444,-23.13692464,16.1102986,6849.24,445.21
2017-08-12 10:17:00,224.428576388889,-23.16446263,16.01733571,7343.53,417.46
2017-08-12 10:18:00,224.42927083333302,-23.19296611,15.92097729,7796.73,393.27
2017-08-12 10:19:00,224.42996527777802,-23.22304257,15.81933407,7797.52,393.28
2017-08-12 10:20:00,224.43065972222198,-23.25491621,15.71116358,7793.0,393.53
2017-08-12 10:21:00,224.43135416666698,-23.286998399999998,15.60222503,7791.74,393.56
2017-08-12 10:22:00,224.432048611111,-23.31910687,15.49325505,7791.52,393.61
2017-08-12 10:23:00,224.432743055556,-23.35106711,15.38454428,7792.68,393.57
2017-08-12 10:24:00,224.4334375,-23.382989600000002,15.27598722,7791.22,393.66
2017-08-12 10:25:00,224.434131944444,-23.41482238,15.16740314,7790.81,393.67
2017-08-12 10:26:00,224.434826388889,-23.44661783,15.05897569,7789.16,393.71
2017-08-12 10:27:00,224.43552083333302,-23.47625368,14.94984113,7791.39,393.48
2017-08-12 10:28:00,224.43621527777802,-23.46525121,14.83970323,7786.79,393.59
2017-08-12 10:29:00,224.436909722222,-23.44680399,14.73057496,7782.79,393.73
2017-08-12 10:30:00,224.43760416666697,-23.42839455,14.62128883,7781.99,393.72
2017-08-12 10:31:00,224.43829861111098,-23.41007891,14.51184741,7781.39,393.71
2017-08-12 10:32:00,224.43899305555598,-23.39181754,14.40258806,7779.62,393.76
2017-08-12 10:33:00,224.4396875,-23.37369991,14.29398783,7780.91,393.66
2017-08-12 10:34:00,224.440381944444,-23.35557408,14.18514245,7778.51,393.77
2017-08-12 10:35:00,224.441076388889,-23.33759486,14.076661600000001,7778.22,393.76
2017-08-12 10:36:00,224.441770833333,-23.31940823,13.96819127,7775.77,393.84
2017-08-12 10:37:00,224.442465277778,-23.30118603,13.85916773,7776.81,393.79
2017-08-12 10:38:00,224.443159722222,-23.28311467,13.75038212,7774.72,393.83
2017-08-12 10:39:00,224.443854166667,-23.26514967,13.64193343,7775.58,393.78
2017-08-12 10:40:00,224.444548611111,-23.2481379,13.53311689,7774.18,393.186777108434
2017-08-12 10:41:00,224.445243055556,-23.28181852,13.42771712,7772.18,392.593554216867
2017-08-12 10:42:00,224.4459375,-23.33695969,13.32856884,7772.46,392.000331325301
2017-08-12 10:43:00,224.44663194444402,-23.39213323,13.22931637,7772.83,391.40710843373495
2017-08-12 10:44:00,224.447326388889,-23.44696394,13.13025913,7771.95,390.81388554216903
2017-08-12 10:45:00,224.448020833333,-23.50089053,13.03261124,7772.94,390.22066265060204
2017-08-12 10:46:00,224.448715277778,-23.55413563,12.93620182,7773.03,389.627439759036
2017-08-12 10:47:00,224.449409722222,-23.607240899999997,12.84037108,7772.7,389.03421686747004
2017-08-12 10:48:00,224.450104166667,-23.66011626,12.74485007,7773.61,388.440993975904
2017-08-12 10:49:00,224.450798611111,-23.71283582,12.64919476,7770.94,387.847771084337
2017-08-12 10:50:00,224.451493055556,-23.76552868,12.5535597,7772.12,387.254548192771
2017-08-12 10:51:00,224.4521875,-23.818328100000002,12.45770386,7774.52,386.661325301205
2017-08-12 10:52:00,224.45288194444402,-23.87149113,12.36141987,7775.27,386.068102409639
2017-08-12 10:53:00,224.45357638888902,-23.92464338,12.26488236,7774.33,385.474879518072
2017-08-12 10:54:00,224.45427083333303,-23.97727005,12.16894081,7774.76,384.88165662650596
2017-08-12 10:55:00,224.454965277778,-24.02979284,12.07302496,7775.88,384.28843373493993
2017-08-12 10:56:00,224.45565972222198,-24.08189462,11.97806163,7776.23,383.69521084337305
2017-08-12 10:57:00,224.45635416666698,-24.13437348,11.88243041,7774.49,383.101987951807
2017-08-12 10:58:00,224.457048611111,-24.18648866,11.78719991,7773.44,382.508765060241
2017-08-12 10:59:00,224.457743055556,-24.23889556,11.69179781,7772.75,381.915542168675
2017-08-12 11:00:00,224.4584375,-24.29096592,11.59644086,7773.89,381.322319277108
2017-08-12 11:01:00,224.459131944444,-24.34302006,11.50140257,7773.55,380.729096385542
2017-08-12 11:02:00,224.459826388889,-24.39489817,11.40627365,7773.36,380.13587349397596
2017-08-12 11:03:00,224.46052083333302,-24.44679198,11.31108541,7773.24,379.54265060241
2017-08-12 11:04:00,224.46121527777802,-24.49887477,11.21571177,7772.42,378.949427710843
2017-08-12 11:05:00,224.46190972222198,-24.55111511,11.11995356,7772.46,378.35620481927697
2017-08-12 11:06:00,224.46260416666698,-24.60316127,11.02427241,7771.6,377.76298192771105
2017-08-12 11:07:00,224.463298611111,-24.65490739,10.92880984,8287.58,377.169759036145
2017-08-12 11:08:00,224.463993055556,-24.70777735,10.83161635,8751.17,376.57653614457803
2017-08-12 11:09:00,224.4646875,-24.76199465,10.73182661,9178.73,375.983313253012
