Date,Time,long,lat,altit,press
2017-08-22 10:47:00,234.449884259259,-16.0179119,13.78588524,13254.78,178.67
2017-08-22 10:48:00,234.450578703704,-15.91586904,13.71817996,13252.91,178.74
2017-08-22 10:49:00,234.451273148148,-15.81399753,13.65044922,13254.69,178.71
2017-08-22 10:50:00,234.451967592593,-15.71360967,13.58348666,13253.47,178.7
2017-08-22 10:51:00,234.45266203703702,-15.61436646,13.51737376,13250.53,178.78
2017-08-22 10:52:00,234.45335648148102,-15.51508449,13.45128361,13251.96,178.74
2017-08-22 10:53:00,234.45405092592603,-15.41599662,13.38497259,13252.35,178.76
2017-08-22 10:54:00,234.45474537037003,-15.31650014,13.31834296,13253.67,178.71
2017-08-22 10:55:00,234.45543981481498,-15.21651871,13.25129605,13251.19,178.75
2017-08-22 10:56:00,234.456134259259,-15.11676403,13.18430837,13251.45,178.7
2017-08-22 10:57:00,234.456828703704,-15.0163698,13.11694672,13251.29,178.7
2017-08-22 10:58:00,234.457523148148,-14.91578179,13.04927805,13249.42,178.74
2017-08-22 10:59:00,234.458217592593,-14.815883900000001,12.98200541,13253.3,178.63
2017-08-22 11:00:00,234.458912037037,-14.71527695,12.91430535,13249.94,178.71
2017-08-22 11:01:00,234.45960648148102,-14.61550865,12.84690642,13251.7,178.68
2017-08-22 11:02:00,234.46030092592602,-14.51586256,12.77963353,13250.77,178.7
2017-08-22 11:03:00,234.46099537037003,-14.41596215,12.71202417,13249.98,178.7
2017-08-22 11:04:00,234.46168981481497,-14.31635472,12.64454949,13249.93,178.73
2017-08-22 11:05:00,234.46238425925898,-14.21663759,12.57702389,13249.0,178.71
2017-08-22 11:06:00,234.46307870370399,-14.11721122,12.50956453,13248.85,178.71
2017-08-22 11:07:00,234.463773148148,-14.01859665,12.44266698,13248.29,178.71
2017-08-22 11:08:00,234.464467592593,-13.92028044,12.37586391,13249.32,178.65
2017-08-22 11:09:00,234.465162037037,-13.82106744,12.30830575,13248.96,178.67
2017-08-22 11:10:00,234.465856481481,-13.72383085,12.23798459,13246.93,178.69
2017-08-22 11:11:00,234.46655092592601,-13.63039559,12.16420274,13249.02,178.63
2017-08-22 11:12:00,234.46724537037002,-13.53699969,12.09030282,13246.84,178.69
2017-08-22 11:13:00,234.467939814815,-13.44348361,12.01624838,13247.18,178.65
2017-08-22 11:14:00,234.468634259259,-13.35005596,11.94212598,13243.58,178.7
2017-08-22 11:15:00,234.469328703704,-13.25672797,11.86807418,13244.57,178.66
2017-08-22 11:16:00,234.47002314814802,-13.16271034,11.79384095,13241.57,178.7
2017-08-22 11:17:00,234.470717592593,-13.06474778,11.7255766,13241.59,178.69
2017-08-22 11:18:00,234.471412037037,-12.96640753,11.65865649,13237.71,178.76
2017-08-22 11:19:00,234.472106481481,-12.86808576,11.59186881,13240.19,178.69
2017-08-22 11:20:00,234.472800925926,-12.76963881,11.52482882,13239.15,178.73
2017-08-22 11:21:00,234.47349537037002,-12.67168213,11.45819143,13240.29,178.7
2017-08-22 11:22:00,234.474189814815,-12.57358233,11.39132273,13238.82,178.76
2017-08-22 11:23:00,234.474884259259,-12.4756586,11.32440716,13240.75,178.7
2017-08-22 11:24:00,234.475578703704,-12.37830556,11.25800216,13239.51,178.79
2017-08-22 11:25:00,234.476273148148,-12.28171637,11.18965709,13241.69,178.7
2017-08-22 11:26:00,234.476967592593,-12.18513878,11.12080401,13241.24,178.74
2017-08-22 11:27:00,234.47766203703702,-12.08846455,11.05181903,13240.62,178.76
2017-08-22 11:28:00,234.47835648148103,-11.99207465,10.98308351,13241.61,178.71
2017-08-22 11:29:00,234.47905092592603,-11.8956836,10.91423565,13240.94,178.73
2017-08-22 11:30:00,234.47974537037004,-11.79931365,10.84525293,13240.77,178.72
2017-08-22 11:31:00,234.48043981481499,-11.70242867,10.77591202,13239.08,178.78
2017-08-22 11:32:00,234.481134259259,-11.60566612,10.70663204,13238.09,178.75
2017-08-22 11:33:00,234.481828703704,-11.509364999999999,10.63804751,13238.61,178.74
2017-08-22 11:34:00,234.482523148148,-11.41224955,10.56944731,13238.0,178.72
2017-08-22 11:35:00,234.483217592593,-11.31478564,10.50038999,13239.06,178.69
2017-08-22 11:36:00,234.48391203703702,-11.217120199999998,10.4312905,13239.67,178.64
2017-08-22 11:37:00,234.48460648148102,-11.11892231,10.361733099999999,13237.69,178.71
2017-08-22 11:38:00,234.48530092592603,-11.02108291,10.29237934,13234.45,178.75
2017-08-22 11:39:00,234.48599537037003,-10.92409668,10.22351067,13236.0,178.68
2017-08-22 11:40:00,234.48668981481498,-10.82757197,10.1549899,13236.24,178.68
2017-08-22 11:41:00,234.487384259259,-10.73056925,10.08597829,13235.93,178.69
2017-08-22 11:42:00,234.488078703704,-10.63312479,10.01665533,13234.87,178.7
2017-08-22 11:43:00,234.488773148148,-10.53573248,9.94725842,13235.57,178.69
2017-08-22 11:44:00,234.489467592593,-10.43756174,9.87730486,13234.52,178.71
2017-08-22 11:45:00,234.490162037037,-10.33952427,9.80730509,13233.59,178.71
2017-08-22 11:46:00,234.49085648148102,-10.24190457,9.73769243,13232.75,178.73
2017-08-22 11:47:00,234.49155092592602,-10.14408013,9.66779894,13233.36,178.7
2017-08-22 11:48:00,234.49224537037003,-10.0464614,9.5979069,13233.13,178.72
2017-08-22 11:49:00,234.49293981481497,-9.9488073,9.52810917,13233.54,178.7
2017-08-22 11:50:00,234.49363425925898,-9.85072355,9.45775737,13232.95,178.7
2017-08-22 11:51:00,234.49432870370399,-9.75213682,9.38703688,13233.05,178.71
2017-08-22 11:52:00,234.495023148148,-9.65337288,9.31626879,13232.96,178.69
2017-08-22 11:53:00,234.495717592593,-9.55502865,9.24556997,13233.19,178.67
2017-08-22 11:54:00,234.496412037037,-9.45710952,9.17516714,13235.01,178.63
2017-08-22 11:55:00,234.497106481481,-9.358689,9.10442695,13234.7,178.63
2017-08-22 11:56:00,234.49780092592601,-9.26042408,9.0340327,13233.43,178.62
2017-08-22 11:57:00,234.49849537037002,-9.16091934,8.96672515,13233.75,178.58
2017-08-22 11:58:00,234.499189814815,-9.06142512,8.89895449,13228.61,178.71
2017-08-22 11:59:00,234.499884259259,-8.96271889,8.83165819,13233.95,178.62
2017-08-22 12:00:00,234.500578703704,-8.86358741,8.76397963,13231.52,178.65
2017-08-22 12:01:00,234.50127314814802,-8.76496715,8.69659639,13230.12,178.67
2017-08-22 12:02:00,234.501967592593,-8.66618317,8.62907284,13227.54,178.73
2017-08-22 12:03:00,234.502662037037,-8.56954324,8.56297283,13225.35,178.69
2017-08-22 12:04:00,234.503356481481,-8.47466546,8.49800539,13225.54,178.66
2017-08-22 12:05:00,234.504050925926,-8.37871253,8.43221486,13226.62,178.59
2017-08-22 12:06:00,234.50474537037002,-8.28228892,8.36608197,13224.38,178.62
2017-08-22 12:07:00,234.505439814815,-8.18584833,8.30010096,13222.73,178.63
2017-08-22 12:08:00,234.506134259259,-8.08956221,8.23409927,13223.1,178.56
2017-08-22 12:09:00,234.506828703704,-7.99292609,8.16788831,13219.74,178.64
2017-08-22 12:10:00,234.507523148148,-7.89616805,8.10173736,13220.38,178.6
2017-08-22 12:11:00,234.508217592593,-7.79917238,8.03513223,13219.64,178.64
2017-08-22 12:12:00,234.50891203703702,-7.7018937,7.96832164,13220.1,178.6
2017-08-22 12:13:00,234.50960648148103,-7.60448963,7.90135635,13219.98,178.62
2017-08-22 12:14:00,234.51030092592603,-7.50718595,7.83435729,13218.59,178.65
2017-08-22 12:15:00,234.51099537037004,-7.40976149,7.76743485,13217.48,178.64
2017-08-22 12:16:00,234.51168981481499,-7.31292872,7.70077463,13216.7,178.65
2017-08-22 12:17:00,234.512384259259,-7.21632483,7.63421798,13216.67,178.63
2017-08-22 12:18:00,234.513078703704,-7.119159599999999,7.56725337,13217.46,178.61
2017-08-22 12:19:00,234.513773148148,-7.02303401,7.50098958,13213.93,178.62
2017-08-22 12:20:00,234.514467592593,-6.92792288,7.43536617,13213.22,178.63
2017-08-22 12:21:00,234.51516203703702,-6.83224529,7.36925355,13215.15,178.58
2017-08-22 12:22:00,234.51585648148102,-6.73687289,7.30333246,13213.42,178.64
2017-08-22 12:23:00,234.51655092592603,-6.64166494,7.23760486,13215.51,178.65
2017-08-22 12:24:00,234.51724537037003,-6.54578485,7.17119541,13216.65,178.64
2017-08-22 12:25:00,234.51793981481498,-6.45043363,7.10518502,13217.53,178.62
